title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Atelier Totori: The Adventurer of Arland    ,PSV,Gust  ,Gust  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,29th Nov 12  
Knights in the Nightmare    ,PSP,Atlus  ,Sting  ,8.0  ,N/A  ,0.09m,0.06m,N/A,0.02m,0.01m,09th Nov 10  
Risen 3: Titan Lords Enhanced Edition    ,PC,Deep Silver  ,Piranha Bytes  ,6.3  ,N/A  ,0.09m,N/A,0.08m,N/A,0.00m,12th Aug 14  
Kurikin: Nano Island Story    ,DS,Nintendo  ,Media Kite  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,24th May 07  
Ys I & II Chronicles    ,PSP,Xseed Games  ,Nihon Falcom Corporation  ,6.4  ,N/A  ,0.09m,0.05m,N/A,0.03m,0.01m,22nd Feb 11  
Exist Archive: The Other Side of the Sky    ,PSV,Aksys Games  ,tri-Ace  ,N/A  ,N/A  ,0.09m,0.02m,N/A,0.06m,0.01m,18th Oct 16  
Spectral Force 3    ,X360,Atlus  ,XPEC Entertainment  ,5.9  ,N/A  ,0.09m,0.08m,N/A,N/A,0.01m,29th Jul 08  
Digimon World Re:Digitize Decode    ,3DS,Namco Bandai Games  ,Tri-Crescendo  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,27th Jun 13  
Digimon World 4    ,GC,Bandai  ,Bandai  ,5.2  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,01st Jun 05  
Grand Kingdom    ,PSV,NIS America  ,Monochrome Corporation  ,N/A  ,N/A  ,0.09m,0.02m,0.01m,0.05m,0.01m,28th Jun 16  
Nights of Azure    ,PS4,Tecmo Koei  ,Gust  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,29th Mar 16  
Chou Jigen Game Neptune Mk-II    ,PS3,Compile Heart  ,Compile Heart  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,18th Aug 11  
Criminal Girls 2: Party Favors    ,PSV,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.09m,0.03m,0.01m,0.03m,0.01m,11th Oct 16  
South Park: The Fractured But Whole    ,PC,Ubisoft  ,Ubisoft San Francisco  ,N/A  ,N/A  ,0.09m,0.05m,0.03m,N/A,0.01m,17th Oct 17  
Dragon's Dogma Online    ,PS4,Capcom  ,Capcom  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,27th Aug 15  
Shining Resonance Refrain    ,NS,Sega  ,Media.Vision  ,N/A  ,N/A  ,0.09m,0.05m,0.01m,0.01m,0.01m,10th Jul 18  
Wizardry: Tale of the Forsaken Land     ,PS2,Atlus  ,Racjin  ,N/A  ,N/A  ,0.09m,0.04m,0.03m,N/A,0.01m,19th Dec 01  
Lost Heroes    ,3DS,Namco Bandai Games  ,Banpresto  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,06th Sep 12  
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs the Soulless Army    ,PS2,Atlus  ,Atlus Co.  ,7.4  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,10th Oct 06  
Dungeon Maker II: The Hidden War     ,PSP,UFO Interactive  ,Global A Entertainment  ,N/A  ,N/A  ,0.08m,0.07m,N/A,N/A,0.01m,09th Dec 08  
Risen 3: Titan Lords    ,PS3,Deep Silver  ,Piranha Bytes  ,N/A  ,N/A  ,0.08m,0.02m,0.05m,N/A,0.01m,12th Aug 14  
Ephemeral Fantasia    ,PS2,Konami  ,Konami  ,5.7  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,09th Jul 01  
Koudelka    ,PS,SNK  ,Sacnoth  ,6.5  ,N/A  ,0.08m,0.05m,0.03m,N/A,0.01m,30th Nov 99  
Lost Dimension    ,PS3,Atlus  ,Lancarse  ,N/A  ,N/A  ,0.08m,0.06m,0.01m,0.00m,0.01m,28th Jul 15  
RockMan EXE 4.5 Real Operation    ,GBA,Capcom  ,Capcom  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,0.00m,06th Aug 04  
Knights in the Nightmare    ,DS,Atlus  ,Sting  ,7.5  ,N/A  ,0.08m,0.06m,N/A,0.02m,0.00m,03rd Jun 09  
Nights of Azure    ,PSV,Tecmo Koei  ,Gust  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,29th Mar 16  
Zoids: Legacy    ,GBA,Atari  ,Amedio  ,N/A  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,15th Sep 04  
Kamen Rider Travelers Record    ,3DS,Bandai Namco Games  ,7thChord  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,28th Nov 13  
SaGa 3: Jikuu no Hasha - Shadow or Light    ,DS,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,06th Jan 11  
Shining Force: Resurrection of the Dark Dragon    ,GBA,Atlus  ,Amusement Vision  ,7.8  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,08th Jun 04  
Shining Soul II    ,GBA,Atlus  ,Grasshopper Manufacture  ,N/A  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,20th Apr 04  
Shin Megami Tensei: Digital Devil Saga 2    ,PS2,Atlus  ,Atlus Co.  ,8.1  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,03rd Oct 05  
The Legend of Heroes: Trails in the Sky First Chapter    ,PSV,Kadokawa Shoten  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,11th Jun 15  
PoPoLoCrois (JP sales)    ,PSP,Agetec  ,G-Artists  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,29th Nov 05  
Ken to Mahou to Gakuen Mono. 2    ,PSP,Acquire  ,ZeroDiv  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,25th Jun 09  
Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari    ,DS,Banpresto  ,Banpresto  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,06th Dec 07  
Slayers Royal    ,PS,Kadokawa Shoten  ,ESP Software  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,0.01m,25th Jun 98  
King's Field (Japan)    ,PS,From Software  ,From Software  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,0.01m,16th Dec 94  
Shining Resonance Refrain    ,PS4,Sega  ,Media.Vision  ,N/A  ,N/A  ,0.08m,0.03m,0.01m,0.04m,0.01m,10th Jul 18  
Final Fantasy VI    ,PS,SquareSoft  ,TOSE Software  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,0.01m,30th Sep 99  
The Legend of Alon D'ar    ,PS2,Ubisoft  ,Stormfront Studios  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,04th Dec 01  
Super Robot Taisen OG Saga: Endless Frontier    ,DS,Atlus  ,Monolith Soft  ,N/A  ,N/A  ,0.08m,0.07m,N/A,N/A,0.01m,29th Apr 09  
Ogre Battle Series: Tactics Ogre    ,PS,Atlus  ,Quest Corporation  ,7.9  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,01st May 98  
Atelier Firis: The Alchemist and the Mysterious Journey    ,PS4,Tecmo Koei  ,Gust  ,N/A  ,N/A  ,0.08m,0.02m,N/A,0.05m,0.01m,07th Mar 17  
Final Fantasy XI: Vana'diel Collection 2008    ,PS2,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.08m,0.03m,0.03m,0.01m,0.01m,20th Nov 07  
Evolution Worlds    ,GC,Ubisoft  ,Sting  ,6.5  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,02nd Dec 02  
Dungeon Travelers 2: The Royal Library & the Monster Seal    ,PSP,Aqua Plus  ,Sting  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,28th Mar 13  
Alien Syndrome    ,PSP,Sega  ,Totally Games  ,4.9  ,N/A  ,0.08m,0.07m,0.00m,N/A,0.01m,24th Jul 07  
Phantasy Star Online Episode III: C.A.R.D. Revolution    ,GC,Sega  ,Sonic Team  ,7.4  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,02nd Mar 04  
Moe Chronicle    ,PSV,Compile Heart  ,Compile Heart  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,15th May 14  
Criminal Girls    ,PSP,Nippon Ichi Software  ,imageepoch Inc.  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,18th Nov 10  
Dragon Shadow Spell    ,PS2,Flight-Plan  ,Flight-Plan  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,18th Jan 07  
Dragon Slayer: Eiyuu Densetsu    ,GEN,Sega  ,Sega Falcom  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,0.00m,16th Sep 94  
Dragon Slayer: The Legend of Heroes    ,GEN,Sega  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,0.00m,16th Sep 94  
Child of Light    ,PSV,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,0.08m,N/A,0.05m,0.02m,0.01m,01st Jul 14  
Slayers Royal 2    ,SAT,Kadokawa Shoten  ,Onion Egg  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,0.00m,03rd Sep 98  
Dawn of Heroes    ,DS,Majesco  ,Wicked Studios  ,N/A  ,N/A  ,0.08m,0.07m,N/A,N/A,0.01m,17th Aug 10  
Lost Heroes 2    ,3DS,Bandai Namco Games  ,M2  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,29th Jan 15  
Majin Tensei    ,SNES,Atlus  ,Atlus Co.  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,28th Jan 94  
Game of Thrones    ,PC,Atlus  ,Cyanide Studios  ,N/A  ,N/A  ,0.08m,0.00m,0.07m,N/A,0.01m,15th May 12  
Dragon Ball Z: The Legacy of Goku I & II    ,GBA,Atari  ,Webfoot Technologies  ,N/A  ,N/A  ,0.08m,0.05m,0.02m,N/A,0.00m,08th Dec 05  
Hero Bank    ,3DS,Sega  ,Sega  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,20th Mar 14  
Tales of Fandom Vol.2    ,PS2,Namco Bandai  ,Namco Tales Studio  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,28th Jun 07  
Baroque    ,Wii,Atlus  ,Sting  ,5.2  ,N/A  ,0.08m,0.07m,0.00m,0.00m,0.01m,08th Apr 08  
Conception: Please Give Birth to My Child!    ,PSP,Spike  ,Spike  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,N/A,26th Apr 12  
Wizardry: Llylgamyn Saga    ,PS,Locus  ,Soliton  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,0.00m,26th Feb 98  
God Wars: Future Past    ,PS4,NIS America  ,Kadokawa Games  ,N/A  ,N/A  ,0.07m,0.03m,0.01m,0.02m,0.01m,20th Jun 17  
Magic Pengel: The Quest for Color    ,PS2,Agetec  ,Garakuda Studio  ,N/A  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.01m,26th Jun 03  
Mega Man Battle Network: Operation Shooting Star    ,DS,Unknown  ,Capcom  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,N/A  
The Witch and the Hundred Knight 2    ,PS4,NIS America  ,Nippon Ichi Software  ,N/A  ,6.8  ,0.07m,0.03m,N/A,0.03m,0.01m,27th Mar 18  
I am Setsuna    ,PS4,Square Enix  ,Tokyo RPG Factory  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,01st Oct 16  
Summon Night 4    ,PSP,Namco Bandai Games  ,Flight-Plan  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,15th Nov 12  
Sigma Harmonics    ,DS,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,21st Aug 08  
Summon Night    ,DS,Banpresto  ,Flight-Plan  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,24th Apr 08  
Seiken Densetsu Collection    ,NS,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,01st Jun 17  
Hyperdimension Neptunia Re;Birth 3: V Generation    ,PSV,Idea Factory International  ,Compile Heart  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,30th Jun 15  
The Elder Scrolls IV: Shivering Isles    ,PS3,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,N/A  ,0.07m,0.07m,N/A,N/A,0.01m,08th Dec 07  
Divinity II: Ego Draconis    ,PC,CDV Software Entertainment  ,Larian Studios  ,6.8  ,N/A  ,0.07m,0.01m,0.05m,N/A,0.01m,05th Jan 10  
Torchlight    ,PC,Perfect World Entertainment  ,Runic Games  ,8.4  ,N/A  ,0.07m,N/A,0.06m,N/A,0.01m,27th Oct 09  
Kenyuu Densetsu Yaiba    ,SNES,Banpresto  ,Atelier Double  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,0.00m,25th Mar 94  
Operation Darkness    ,X360,Atlus  ,Success  ,N/A  ,N/A  ,0.07m,0.07m,N/A,N/A,0.01m,24th Jun 08  
The Legend of Heroes: Trails in the Sky the 3rd    ,PSP,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,24th Jul 08  
The Legend of Heroes: Trails in the Sky Third Chapter    ,PSP,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,24th Jul 08  
Ragnarok: Hikari to Yami no Koujo    ,PSP,GungHo  ,GungHo  ,N/A  ,N/A  ,0.07m,0.02m,N/A,0.05m,0.01m,06th Nov 12  
The Caligula Effect    ,PSV,Atlus  ,FuRyu  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,02nd May 17  
Record of Agarest War    ,PS3,Ghostlight  ,Compile Heart  ,N/A  ,N/A  ,0.07m,N/A,0.03m,0.03m,0.01m,30th Oct 09  
Mugen Souls Z    ,PS3,NIS America  ,Compile Heart  ,N/A  ,N/A  ,0.07m,0.02m,0.01m,0.04m,0.01m,20th May 14  
Lost Heroes    ,PSP,Namco Bandai Games  ,Banpresto  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,06th Sep 12  
Eiyuu Densetsu: Zero no Kiseki: Evolution    ,PSV,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,18th Oct 12  
Tales of Rebirth    ,PSP,Namco Bandai  ,Team Destiny  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,19th Mar 08  
Tecmo's Deception    ,PS,Tecmo  ,Tecmo  ,N/A  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.00m,25th Jul 96  
Ghost in the Shell: Stand Alone Complex    ,PSP,Bandai  ,G-Artists  ,5.7  ,N/A  ,0.07m,0.06m,N/A,N/A,0.01m,26th Oct 05  
Neverland Card Battles    ,PSP,Yuke's  ,Idea Factory  ,N/A  ,N/A  ,0.07m,0.05m,N/A,N/A,0.02m,27th Oct 08  
Genkai Tokki: Moero Crystal    ,PSV,Compile Heart  ,Compile Heart  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,25th Sep 15  
Digimon World Championship    ,DS,Namco Bandai  ,epics  ,N/A  ,N/A  ,0.07m,0.00m,N/A,0.07m,0.00m,26th Aug 08  
Colosseum: Road to Freedom    ,PS2,KOEI  ,Goshow  ,N/A  ,N/A  ,0.07m,0.03m,0.03m,N/A,0.01m,20th Jul 05  
I am Setsuna    ,PSV,Square Enix  ,Tokyo RPG Factory  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,18th Feb 16  
Dragon Slayer: Eiyuu Densetsu    ,SNES,Epoch  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,14th Feb 92  
Dragon Slayer: The Legend of Heroes    ,SNES,Epoch  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,14th Feb 92  
Keroro RPG: Kishi to Musha to Densetsu no Kaizoku    ,DS,Namco Bandai  ,Namco Tales Studio  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,04th Mar 10  
NAtURAL DOCtRINE    ,PSV,NIS America  ,Kadokawa Games  ,N/A  ,N/A  ,0.07m,0.02m,0.01m,0.03m,0.01m,30th Sep 14  
Ken to Mahou to Gakuen Mono. 3    ,PS3,Acquire  ,ZeroDiv  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,07th Oct 10  
Fable: The Lost Chapters    ,PC,Microsoft Game Studios  ,Lionhead Studios  ,8.3  ,N/A  ,0.07m,0.01m,0.05m,N/A,0.01m,20th Sep 05  
Dragon Valor    ,PS,Namco  ,Namco  ,6.1  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.00m,16th Oct 00  
Judie no Atelier: Guramnat no Renkinjutsushi    ,PS2,Gust  ,Gust  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,27th Jun 02  
Disgaea 1 Complete    ,PS4,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.07m,0.04m,N/A,0.01m,0.01m,09th Oct 18  
Atelier Sophie: The Alchemist of the Mysterious Book    ,PSV,Tecmo Koei  ,Gust  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,07th Jun 16  
Zettai Onkan Otoda Master    ,DS,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,02nd Aug 07  
Dragoneer's Aria    ,PSP,NIS America  ,Hit Maker  ,5.2  ,N/A  ,0.07m,0.02m,0.00m,0.05m,0.00m,21st Aug 07  
Dragon's Crown Pro    ,PS4,Atlus  ,Vanillaware  ,N/A  ,N/A  ,0.07m,N/A,0.03m,0.03m,0.00m,15th May 18  
Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei    ,DS,Takara Tomy   ,Takara Tomy  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,01st May 08  
Deus Ex: Mankind Divided    ,PC,Square Enix  ,Eidos Montreal  ,N/A  ,N/A  ,0.07m,N/A,0.06m,N/A,0.00m,23rd Aug 16  
Heroes Phantasia    ,PSP,Namco Bandai  ,Witch Craft  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,19th Jan 12  
Criminal Girls: Invite Only    ,PSV,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.07m,0.01m,0.01m,0.04m,0.01m,03rd Feb 15  
Doraemon: Nobita no Shin Makai Daibouken DS    ,DS,Sega  ,Sega  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,08th Mar 07  
The Guided Fate Paradox    ,PS3,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.07m,N/A,0.00m,0.06m,0.00m,05th Nov 13  
Bleach: Hanatareshi Yabou     ,PS2,Sony Computer Entertainment  ,SCEI  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,16th Feb 06  
Fallout: Brotherhood of Steel    ,PS2,Interplay  ,Interplay  ,N/A  ,N/A  ,0.07m,0.03m,0.03m,N/A,0.01m,14th Jan 04  
RPG Maker: Fes    ,3DS,NIS America  ,Kadokawa Games  ,7.0  ,N/A  ,0.07m,0.03m,0.00m,0.02m,0.00m,27th Jun 17  
Dark Souls: Prepare to Die Edition    ,PC,Namco Bandai Games  ,From Software  ,N/A  ,N/A  ,0.07m,N/A,0.06m,N/A,0.00m,24th Aug 12  
Risen 3: Titan Lords Enhanced Edition    ,PS4,Deep Silver  ,Piranha Bytes  ,1.0  ,N/A  ,0.07m,N/A,0.06m,N/A,0.01m,21st Aug 15  
Mary Skelter: Nightmares    ,PSV,Idea Factory  ,Compile Heart  ,N/A  ,N/A  ,0.06m,0.01m,0.00m,0.04m,0.01m,19th Sep 17  
Atelier Meruru Plus: The Apprentice of Arland    ,PSV,Gust  ,Gust  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,20th Mar 13  
RPG Maker 3    ,PS2,Agetec  ,Runtime  ,7.0  ,N/A  ,0.06m,0.03m,0.02m,N/A,0.01m,21st Sep 05  
Risen 3: Titan Lords    ,X360,Deep Silver  ,Piranha Bytes  ,N/A  ,N/A  ,0.06m,0.02m,0.04m,N/A,0.00m,12th Aug 14  
The Legend of Heroes: Ao no Kiseki    ,PSV,Nihon Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,12th Jun 14  
Kiniro no Corda 2    ,PS2,KOEI  ,Koei  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,15th Mar 07  
Sunrise Eiyuutan R    ,PS2,Sunrise Interactive  ,Atelier-Sai  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,22nd Nov 00  
Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!    ,3DS,Namco Bandai Games  ,Inti Creates  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,10th Apr 14  
Zill O'll Infinite Plus    ,PSP,KOEI  ,Koei  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,22nd Jan 09  
Crimson Gem Saga    ,PSP,Atlus  ,"IronNos Co., Ltd.  ",7.3  ,8.0  ,0.06m,0.06m,N/A,N/A,0.00m,26th May 09  
Growlanser: Wayfarer of Time    ,PSP,Atlus  ,Career Soft  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,24th Jul 12  
Arc the Lad: End of Darkness    ,PS2,Namco  ,Cattle Call  ,N/A  ,N/A  ,0.06m,0.03m,0.02m,N/A,0.01m,14th Jun 05  
Victor Vran: Overkill Edition    ,NS,Wired Productions  ,Haemimont Games  ,N/A  ,N/A  ,0.06m,0.06m,N/A,N/A,0.01m,28th Aug 18  
The Legend of Heroes: Trails in the Sky SC    ,PSP,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,20th Dec 07  
Chaos Rings III    ,PSV,Square Enix  ,Media.Vision  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,16th Oct 14  
Omega Labyrinth    ,PSV,D3Publisher  ,Matrix Software  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,19th Nov 15  
Lord of Magna: Maiden Heaven    ,3DS,Xseed Games  ,Marvelous  ,7.0  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,02nd Jun 15  
UnchainBlades ReXX    ,PSP,Atlus  ,FuRyu Corporation  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,31st Dec 12  
Di-Gata Defenders    ,DS,Game Factory  ,Mystic Software  ,N/A  ,N/A  ,0.06m,0.06m,N/A,N/A,0.00m,22nd Sep 08  
Atelier Iris 2: The Azoth Of Destiny    ,PS2,NIS America  ,Gust  ,6.8  ,N/A  ,0.06m,0.03m,0.02m,N/A,0.01m,25th Apr 06  
From The Abyss    ,DS,Aksys Games  ,Sonic Powered  ,7.3  ,N/A  ,0.06m,0.06m,N/A,N/A,0.00m,26th Aug 08  
Wasteland 2    ,XOne,Deep Silver  ,InXile Entertainment  ,N/A  ,N/A  ,0.06m,0.05m,0.01m,N/A,0.01m,13th Oct 15  
MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All    ,PSV,Idea Factory  ,Compile Heart  ,N/A  ,N/A  ,0.06m,0.02m,0.01m,0.02m,0.01m,13th Sep 16  
Star Wars Knights of the Old Republic II: The Sith Lords    ,PC,LucasArts  ,Obsidian Entertainment  ,N/A  ,N/A  ,0.06m,0.01m,0.04m,N/A,0.01m,08th Feb 05  
EverQuest II: Destiny of Velious    ,PC,Sony Online Entertainment  ,Sony Online Entertainment  ,N/A  ,N/A  ,0.06m,0.06m,N/A,N/A,0.01m,22nd Feb 11  
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings    ,PS4,Tecmo Koei  ,Gust  ,N/A  ,N/A  ,0.06m,0.03m,N/A,0.03m,0.01m,27th Mar 18  
Alien Syndrome    ,Wii,Sega  ,Totally Games  ,5.2  ,N/A  ,0.06m,0.05m,0.00m,N/A,0.00m,24th Jul 07  
Stranger of Sword City    ,PSV,NIS America  ,Experience Inc.  ,N/A  ,N/A  ,0.06m,0.04m,0.01m,N/A,0.02m,26th Apr 16  
Mega Man Battle Network 5: Double Team DS (US sales)    ,DS,Capcom  ,Capcom  ,N/A  ,N/A  ,0.06m,0.06m,N/A,N/A,N/A,01st Nov 05  
Sword Art Online: Game Director's Edition    ,PS4,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,19th Nov 15  
Summon Night 2    ,DS,Bandai  ,Flight-Plan  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,07th Aug 08  
Warriors of the Lost Empire    ,PSP,UFO Interactive  ,Goshow  ,N/A  ,N/A  ,0.06m,0.05m,0.00m,N/A,0.00m,13th Dec 07  
Toriko: Gourmet Battle!    ,3DS,Namco Bandai Games  ,Bandai Namco Games  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,04th Jul 13  
Dragon Quest X: All in One Package    ,PS4,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,17th Aug 17  
The Witcher    ,PC,Atari  ,CD Projekt Red Studio  ,7.9  ,N/A  ,0.06m,N/A,0.05m,N/A,0.01m,30th Oct 07  
Record of Lodoss War: Eiyuu Sensou    ,SCD,Sega  ,Sega  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,0.00m,20th May 94  
Dungeon Travelers 2-2: The Maiden Who Fell into Darkness and the Book of Beginnings    ,PSV,Aquaplus  ,Aqua Plus  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,20th Apr 17  
Shadows Awakening    ,PS4,Kalypso Media  ,Games Farm  ,N/A  ,N/A  ,0.06m,0.05m,N/A,N/A,0.01m,04th Sep 18  
Metal Max 4: Gekkou no Diva    ,3DS,Kadokawa Shoten  ,Cattle Call  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,07th Nov 13  
PoPoLoCrois    ,PSP,Agetec  ,G-Artists  ,N/A  ,N/A  ,0.06m,0.05m,0.00m,N/A,0.00m,29th Nov 05  
Disgaea 1 Complete    ,NS,NIS America  ,Nippon Ichi Software  ,8.0  ,N/A  ,0.06m,0.03m,0.01m,0.01m,0.00m,09th Oct 18  
Tokyo Ghoul: Jail    ,PSV,Namco Bandai Games  ,Bandai Namco Games  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,01st Oct 15  
Nendoroid Generation    ,PSP,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,23rd Feb 12  
Portal Knights    ,NS,505 Games  ,Keen Games  ,N/A  ,N/A  ,0.06m,0.02m,0.02m,0.01m,0.00m,13th Feb 18  
Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!    ,DS,Marvelous Interactive  ,Marvelous Interactive  ,N/A  ,N/A  ,0.06m,N/A,N/A,0.06m,N/A,29th Apr 10  
